datetime,date,at_dry,at_wet,rh,raw,chk_note,chk_fail
29/01/2012 00:00:00,29/01/2012,0.00,0.00,0.00,0.00,"missing",""
30/01/2012 12:00:00,30/01/2012,28.00,24.50,75.00,75.00,"nc",""
31/01/2012 00:00:00,31/01/2012,0.00,0.00,0.00,0.00,"missing",""
01/02/2012 12:00:00,01/02/2012,27.50,24.50,78.20,78.20,"nc",""
02/02/2012 12:00:00,02/02/2012,0.00,0.00,0.00,0.00,"nc",""
03/02/2012 12:00:00,03/02/2012,30.00,26.00,72.80,72.80,"nc",""
04/02/2012 00:00:00,04/02/2012,0.00,0.00,0.00,0.00,"missing",""
05/02/2012 00:00:00,05/02/2012,0.00,0.00,0.00,0.00,"missing",""
06/02/2012 12:00:00,06/02/2012,30.00,27.00,79.20,79.20,"nc",""
07/02/2012 12:00:00,07/02/2012,31.00,26.50,70.20,70.20,"nc",""
08/02/2012 12:00:00,08/02/2012,28.00,25.00,78.40,78.40,"nc",""
09/02/2012 12:00:00,09/02/2012,29.50,25.50,72.50,72.50,"nc",""
10/02/2012 12:00:00,10/02/2012,28.00,25.00,78.40,78.40,"nc",""
11/02/2012 00:00:00,11/02/2012,0.00,0.00,0.00,0.00,"missing",""
12/02/2012 00:00:00,12/02/2012,0.00,0.00,0.00,0.00,"missing",""
13/02/2012 12:00:00,13/02/2012,30.00,25.00,66.60,66.60,"nc",""
14/02/2012 12:00:00,14/02/2012,0.00,0.00,0.00,0.00,"nc",""
15/02/2012 00:00:00,15/02/2012,0.00,0.00,0.00,0.00,"missing",""
16/02/2012 12:00:00,16/02/2012,28.50,24.50,72.00,72.00,"nc",""
17/02/2012 12:00:00,17/02/2012,29.00,25.00,72.30,72.30,"nc",""
18/02/2012 00:00:00,18/02/2012,0.00,0.00,0.00,0.00,"missing",""
19/02/2012 00:00:00,19/02/2012,0.00,0.00,0.00,0.00,"missing",""
20/02/2012 12:00:00,20/02/2012,30.50,25.50,66.90,66.90,"nc",""
21/02/2012 00:00:00,21/02/2012,0.00,0.00,0.00,0.00,"missing",""
22/02/2012 12:00:00,22/02/2012,30.00,25.00,66.60,66.60,"nc",""
23/02/2012 12:00:00,23/02/2012,30.00,26.00,72.80,72.80,"nc",""
24/02/2012 12:00:00,24/02/2012,30.00,25.00,66.60,66.60,"nc",""
25/02/2012 00:00:00,25/02/2012,0.00,0.00,0.00,0.00,"missing",""
26/02/2012 00:00:00,26/02/2012,0.00,0.00,0.00,0.00,"missing",""
27/02/2012 12:00:00,27/02/2012,29.50,25.00,69.40,69.40,"nc",""
28/02/2012 12:00:00,28/02/2012,30.00,25.00,66.60,66.60,"nc",""
29/02/2012 12:00:00,29/02/2012,0.00,0.00,0.00,0.00,"nc",""
01/03/2012 12:00:00,01/03/2012,29.00,25.00,72.30,72.30,"nc",""
02/03/2012 12:00:00,02/03/2012,31.00,26.00,67.20,67.20,"nc",""
03/03/2012 00:00:00,03/03/2012,0.00,0.00,0.00,0.00,"missing",""
04/03/2012 00:00:00,04/03/2012,0.00,0.00,0.00,0.00,"missing",""
05/03/2012 12:00:00,05/03/2012,31.50,25.50,61.70,61.70,"nc",""
06/03/2012 12:00:00,06/03/2012,28.00,25.00,78.40,78.40,"nc",""
07/03/2012 12:00:00,07/03/2012,27.00,24.50,81.40,81.40,"nc",""
08/03/2012 12:00:00,08/03/2012,28.00,25.00,78.40,78.40,"nc",""
09/03/2012 12:00:00,09/03/2012,31.00,25.00,61.40,61.40,"nc",""
10/03/2012 00:00:00,10/03/2012,0.00,0.00,0.00,0.00,"missing",""
11/03/2012 00:00:00,11/03/2012,0.00,0.00,0.00,0.00,"missing",""
12/03/2012 12:00:00,12/03/2012,31.00,26.00,67.20,67.20,"nc",""
13/03/2012 12:00:00,13/03/2012,31.00,25.00,61.40,61.40,"nc",""
14/03/2012 12:00:00,14/03/2012,29.50,25.50,72.50,72.50,"nc",""
15/03/2012 12:00:00,15/03/2012,31.00,27.00,73.30,73.30,"nc",""
16/03/2012 12:00:00,16/03/2012,0.00,0.00,0.00,0.00,"nc",""
17/03/2012 00:00:00,17/03/2012,0.00,0.00,0.00,0.00,"missing",""
18/03/2012 00:00:00,18/03/2012,0.00,0.00,0.00,0.00,"missing",""
19/03/2012 12:00:00,19/03/2012,29.50,25.50,72.50,72.50,"nc",""
20/03/2012 12:00:00,20/03/2012,31.00,26.00,67.20,67.20,"nc",""
21/03/2012 12:00:00,21/03/2012,31.00,25.50,64.30,64.30,"nc",""
22/03/2012 12:00:00,22/03/2012,32.00,26.50,64.90,64.90,"nc",""
23/03/2012 12:00:00,23/03/2012,28.00,26.00,85.30,85.30,"nc",""
24/03/2012 00:00:00,24/03/2012,0.00,0.00,0.00,0.00,"missing",""
25/03/2012 00:00:00,25/03/2012,0.00,0.00,0.00,0.00,"missing",""
26/03/2012 12:00:00,26/03/2012,25.00,24.00,92.00,92.00,"nc",""
27/03/2012 12:00:00,27/03/2012,28.50,26.00,82.00,82.00,"nc",""
28/03/2012 12:00:00,28/03/2012,0.00,0.00,0.00,0.00,"nc",""
29/03/2012 12:00:00,29/03/2012,33.00,26.00,57.30,57.30,"nc",""
30/03/2012 12:00:00,30/03/2012,33.50,27.00,60.30,60.30,"nc",""
31/03/2012 00:00:00,31/03/2012,0.00,0.00,0.00,0.00,"missing",""
01/04/2012 00:00:00,01/04/2012,0.00,0.00,0.00,0.00,"missing",""
02/04/2012 00:00:00,02/04/2012,0.00,0.00,0.00,0.00,"missing",""
03/04/2012 12:00:00,03/04/2012,28.00,26.00,85.30,85.30,"nc",""
04/04/2012 00:00:00,04/04/2012,0.00,0.00,0.00,0.00,"missing",""
05/04/2012 12:00:00,05/04/2012,30.00,26.00,72.80,72.80,"nc",""
06/04/2012 00:00:00,06/04/2012,0.00,0.00,0.00,0.00,"missing",""
07/04/2012 00:00:00,07/04/2012,0.00,0.00,0.00,0.00,"missing",""
08/04/2012 00:00:00,08/04/2012,0.00,0.00,0.00,0.00,"missing",""
09/04/2012 12:00:00,09/04/2012,30.50,26.00,69.90,69.90,"nc",""
10/04/2012 12:00:00,10/04/2012,30.50,25.50,66.90,66.90,"nc",""
11/04/2012 00:00:00,11/04/2012,0.00,0.00,0.00,0.00,"missing",""
12/04/2012 12:00:00,12/04/2012,31.00,25.00,61.40,61.40,"nc",""
13/04/2012 12:00:00,13/04/2012,0.00,0.00,0.00,0.00,"nc",""
14/04/2012 00:00:00,14/04/2012,0.00,0.00,0.00,0.00,"missing",""
15/04/2012 00:00:00,15/04/2012,0.00,0.00,0.00,0.00,"missing",""
16/04/2012 12:00:00,16/04/2012,34.00,27.00,58.00,58.00,"nc",""
17/04/2012 12:00:00,17/04/2012,27.00,25.00,85.00,85.00,"nc",""
18/04/2012 12:00:00,18/04/2012,32.00,26.00,62.10,62.10,"nc",""
19/04/2012 12:00:00,19/04/2012,27.50,25.50,85.20,85.20,"nc",""
20/04/2012 12:00:00,20/04/2012,29.00,26.00,78.80,78.80,"nc",""
21/04/2012 00:00:00,21/04/2012,0.00,0.00,0.00,0.00,"missing",""
22/04/2012 00:00:00,22/04/2012,0.00,0.00,0.00,0.00,"missing",""
23/04/2012 12:00:00,23/04/2012,26.50,25.50,92.30,92.30,"nc",""
24/04/2012 12:00:00,24/04/2012,24.50,24.50,100.00,100.00,"nc",""
25/04/2012 12:00:00,25/04/2012,28.00,25.00,78.40,78.40,"nc",""
26/04/2012 12:00:00,26/04/2012,28.00,26.00,85.30,85.30,"nc",""
27/04/2012 12:00:00,27/04/2012,0.00,0.00,0.00,0.00,"nc",""
28/04/2012 00:00:00,28/04/2012,0.00,0.00,0.00,0.00,"missing",""
29/04/2012 00:00:00,29/04/2012,0.00,0.00,0.00,0.00,"missing",""
30/04/2012 00:00:00,30/04/2012,0.00,0.00,0.00,0.00,"missing",""
01/05/2012 12:00:00,01/05/2012,32.00,27.00,67.80,67.80,"nc",""
02/05/2012 12:00:00,02/05/2012,28.00,26.00,85.30,85.30,"nc",""
03/05/2012 12:00:00,03/05/2012,29.00,27.00,85.60,85.60,"nc",""
04/05/2012 12:00:00,04/05/2012,28.00,26.50,88.90,88.90,"nc",""
05/05/2012 00:00:00,05/05/2012,0.00,0.00,0.00,0.00,"missing",""
06/05/2012 00:00:00,06/05/2012,0.00,0.00,0.00,0.00,"missing",""
07/05/2012 00:00:00,07/05/2012,0.00,0.00,0.00,0.00,"missing",""
08/05/2012 00:00:00,08/05/2012,0.00,0.00,0.00,0.00,"missing",""
09/05/2012 12:00:00,09/05/2012,31.00,28.00,79.60,79.60,"nc",""
10/05/2012 12:00:00,10/05/2012,28.00,27.00,92.50,92.50,"nc",""
11/05/2012 00:00:00,11/05/2012,0.00,0.00,0.00,0.00,"missing",""
12/05/2012 00:00:00,12/05/2012,0.00,0.00,0.00,0.00,"missing",""
13/05/2012 00:00:00,13/05/2012,0.00,0.00,0.00,0.00,"missing",""
14/05/2012 12:00:00,14/05/2012,28.00,26.00,85.30,85.30,"nc",""
15/05/2012 12:00:00,15/05/2012,30.00,26.50,75.90,75.90,"nc",""
16/05/2012 12:00:00,16/05/2012,31.50,28.00,76.60,76.60,"nc",""
17/05/2012 00:00:00,17/05/2012,0.00,0.00,0.00,0.00,"missing",""
18/05/2012 12:00:00,18/05/2012,27.50,27.00,96.20,96.20,"nc",""
19/05/2012 00:00:00,19/05/2012,0.00,0.00,0.00,0.00,"missing",""
20/05/2012 00:00:00,20/05/2012,0.00,0.00,0.00,0.00,"missing",""
21/05/2012 00:00:00,21/05/2012,0.00,0.00,0.00,0.00,"missing",""
22/05/2012 12:00:00,22/05/2012,29.00,27.00,85.60,85.60,"nc",""
23/05/2012 12:00:00,23/05/2012,31.50,28.50,79.70,79.70,"nc",""
24/05/2012 12:00:00,24/05/2012,32.50,29.00,77.00,77.00,"nc",""
25/05/2012 12:00:00,25/05/2012,28.00,27.00,92.50,92.50,"nc",""
26/05/2012 00:00:00,26/05/2012,0.00,0.00,0.00,0.00,"missing",""
27/05/2012 00:00:00,27/05/2012,0.00,0.00,0.00,0.00,"missing",""
28/05/2012 12:00:00,28/05/2012,29.00,26.50,82.20,82.20,"nc",""
29/05/2012 12:00:00,29/05/2012,30.50,26.50,73.00,73.00,"nc",""
30/05/2012 12:00:00,30/05/2012,27.50,27.00,96.20,96.20,"nc",""
31/05/2012 12:00:00,31/05/2012,33.00,29.00,74.20,74.20,"nc",""
01/06/2012 00:00:00,01/06/2012,0.00,0.00,0.00,0.00,"missing",""
02/06/2012 00:00:00,02/06/2012,0.00,0.00,0.00,0.00,"missing",""
03/06/2012 00:00:00,03/06/2012,0.00,0.00,0.00,0.00,"missing",""
04/06/2012 12:00:00,04/06/2012,32.50,27.50,68.10,68.10,"nc",""
05/06/2012 00:00:00,05/06/2012,0.00,0.00,0.00,0.00,"missing",""
06/06/2012 12:00:00,06/06/2012,28.50,27.00,89.00,89.00,"nc",""
07/06/2012 00:00:00,07/06/2012,0.00,0.00,0.00,0.00,"missing",""
08/06/2012 12:00:00,08/06/2012,32.50,28.50,74.00,74.00,"nc",""
09/06/2012 00:00:00,09/06/2012,0.00,0.00,0.00,0.00,"missing",""
10/06/2012 00:00:00,10/06/2012,0.00,0.00,0.00,0.00,"missing",""
11/06/2012 12:00:00,11/06/2012,0.00,0.00,0.00,0.00,"nc",""
12/06/2012 12:00:00,12/06/2012,25.00,24.70,97.60,97.60,"nc",""
13/06/2012 00:00:00,13/06/2012,0.00,0.00,0.00,0.00,"missing",""
14/06/2012 00:00:00,14/06/2012,0.00,0.00,0.00,0.00,"missing",""
15/06/2012 00:00:00,15/06/2012,0.00,0.00,0.00,0.00,"missing",""
16/06/2012 00:00:00,16/06/2012,0.00,0.00,0.00,0.00,"missing",""
17/06/2012 00:00:00,17/06/2012,0.00,0.00,0.00,0.00,"missing",""
18/06/2012 12:00:00,18/06/2012,33.00,27.50,65.50,65.50,"nc",""
19/06/2012 12:00:00,19/06/2012,32.50,28.00,71.00,71.00,"nc",""
20/06/2012 12:00:00,20/06/2012,0.00,0.00,0.00,0.00,"nc",""
21/06/2012 00:00:00,21/06/2012,0.00,0.00,0.00,0.00,"missing",""
22/06/2012 12:00:00,22/06/2012,31.00,27.00,73.30,73.30,"nc",""
23/06/2012 00:00:00,23/06/2012,0.00,0.00,0.00,0.00,"missing",""
24/06/2012 00:00:00,24/06/2012,0.00,0.00,0.00,0.00,"missing",""
25/06/2012 12:00:00,25/06/2012,28.00,27.00,92.50,92.50,"nc",""
26/06/2012 12:00:00,26/06/2012,25.00,24.50,96.00,96.00,"nc",""
27/06/2012 00:00:00,27/06/2012,0.00,0.00,0.00,0.00,"missing",""
28/06/2012 12:00:00,28/06/2012,29.00,27.00,85.60,85.60,"nc",""
29/06/2012 00:00:00,29/06/2012,0.00,0.00,0.00,0.00,"missing",""
30/06/2012 00:00:00,30/06/2012,0.00,0.00,0.00,0.00,"missing",""
01/07/2012 00:00:00,01/07/2012,0.00,0.00,0.00,0.00,"missing",""
02/07/2012 12:00:00,02/07/2012,30.00,27.50,82.50,82.50,"nc",""
03/07/2012 00:00:00,03/07/2012,0.00,0.00,0.00,0.00,"missing",""
04/07/2012 12:00:00,04/07/2012,25.00,24.50,96.00,96.00,"nc",""
05/07/2012 12:00:00,05/07/2012,24.00,24.00,100.00,100.00,"nc",""
06/07/2012 12:00:00,06/07/2012,24.50,24.50,100.00,100.00,"nc",""
07/07/2012 00:00:00,07/07/2012,0.00,0.00,0.00,0.00,"missing",""
08/07/2012 00:00:00,08/07/2012,0.00,0.00,0.00,0.00,"missing",""
09/07/2012 12:00:00,09/07/2012,31.00,28.50,82.80,82.80,"nc",""
10/07/2012 12:00:00,10/07/2012,27.50,26.50,92.40,92.40,"nc",""
11/07/2012 12:00:00,11/07/2012,28.50,27.50,92.60,92.60,"nc",""
12/07/2012 12:00:00,12/07/2012,0.00,0.00,0.00,0.00,"nc",""
13/07/2012 00:00:00,13/07/2012,0.00,0.00,0.00,0.00,"missing",""
14/07/2012 00:00:00,14/07/2012,0.00,0.00,0.00,0.00,"missing",""
15/07/2012 00:00:00,15/07/2012,0.00,0.00,0.00,0.00,"missing",""
16/07/2012 12:00:00,16/07/2012,31.00,28.00,79.60,79.60,"nc",""
17/07/2012 12:00:00,17/07/2012,30.00,28.00,85.90,85.90,"nc",""
18/07/2012 00:00:00,18/07/2012,0.00,0.00,0.00,0.00,"missing",""
19/07/2012 12:00:00,19/07/2012,31.00,28.50,82.80,82.80,"nc",""
20/07/2012 12:00:00,20/07/2012,30.00,27.00,79.20,79.20,"nc",""
21/07/2012 00:00:00,21/07/2012,0.00,0.00,0.00,0.00,"missing",""
22/07/2012 00:00:00,22/07/2012,0.00,0.00,0.00,0.00,"missing",""
23/07/2012 12:00:00,23/07/2012,29.00,26.50,82.20,82.20,"nc",""
24/07/2012 12:00:00,24/07/2012,24.00,24.00,100.00,100.00,"nc",""
25/07/2012 00:00:00,25/07/2012,0.00,0.00,0.00,0.00,"missing",""
26/07/2012 12:00:00,26/07/2012,33.00,29.50,77.20,77.20,"nc",""
27/07/2012 12:00:00,27/07/2012,29.00,27.00,85.60,85.60,"nc",""
28/07/2012 00:00:00,28/07/2012,0.00,0.00,0.00,0.00,"missing",""
29/07/2012 00:00:00,29/07/2012,0.00,0.00,0.00,0.00,"missing",""
30/07/2012 12:00:00,30/07/2012,25.00,24.00,92.00,92.00,"nc",""
31/07/2012 12:00:00,31/07/2012,27.50,26.50,92.40,92.40,"nc",""
01/08/2012 12:00:00,01/08/2012,32.00,29.00,79.90,79.90,"nc",""
02/08/2012 12:00:00,02/08/2012,26.00,26.00,100.00,100.00,"nc",""
03/08/2012 00:00:00,03/08/2012,0.00,0.00,0.00,0.00,"missing",""
04/08/2012 00:00:00,04/08/2012,0.00,0.00,0.00,0.00,"missing",""
05/08/2012 00:00:00,05/08/2012,0.00,0.00,0.00,0.00,"missing",""
06/08/2012 12:00:00,06/08/2012,29.50,26.50,79.00,79.00,"nc",""
07/08/2012 12:00:00,07/08/2012,31.50,28.50,79.70,79.70,"nc",""
08/08/2012 12:00:00,08/08/2012,27.00,26.00,92.40,92.40,"nc",""
09/08/2012 12:00:00,09/08/2012,28.50,28.00,96.30,96.30,"nc",""
10/08/2012 12:00:00,10/08/2012,0.00,0.00,0.00,0.00,"nc",""
11/08/2012 00:00:00,11/08/2012,0.00,0.00,0.00,0.00,"missing",""
12/08/2012 00:00:00,12/08/2012,0.00,0.00,0.00,0.00,"missing",""
13/08/2012 12:00:00,13/08/2012,27.50,26.00,88.80,88.80,"nc",""
14/08/2012 00:00:00,14/08/2012,0.00,0.00,0.00,0.00,"missing",""
15/08/2012 12:00:00,15/08/2012,29.00,26.00,78.80,78.80,"nc",""
16/08/2012 12:00:00,16/08/2012,29.00,28.00,92.70,92.70,"nc",""
17/08/2012 12:00:00,17/08/2012,25.00,24.50,96.00,96.00,"nc",""
18/08/2012 00:00:00,18/08/2012,0.00,0.00,0.00,0.00,"missing",""
19/08/2012 00:00:00,19/08/2012,0.00,0.00,0.00,0.00,"missing",""
20/08/2012 12:00:00,20/08/2012,24.00,24.00,100.00,100.00,"nc",""
21/08/2012 12:00:00,21/08/2012,29.00,26.50,82.20,82.20,"nc",""
22/08/2012 00:00:00,22/08/2012,0.00,0.00,0.00,0.00,"missing",""
23/08/2012 12:00:00,23/08/2012,31.00,26.00,67.20,67.20,"nc",""
24/08/2012 00:00:00,24/08/2012,0.00,0.00,0.00,0.00,"missing",""
25/08/2012 00:00:00,25/08/2012,0.00,0.00,0.00,0.00,"missing",""
26/08/2012 00:00:00,26/08/2012,0.00,0.00,0.00,0.00,"missing",""
27/08/2012 12:00:00,27/08/2012,31.00,27.50,76.40,76.40,"nc",""
28/08/2012 12:00:00,28/08/2012,0.00,0.00,0.00,0.00,"nc",""
29/08/2012 12:00:00,29/08/2012,29.50,28.00,89.20,89.20,"nc",""
30/08/2012 12:00:00,30/08/2012,29.50,28.00,89.20,89.20,"nc",""
31/08/2012 12:00:00,31/08/2012,26.50,26.00,96.10,96.10,"nc",""
01/09/2012 00:00:00,01/09/2012,0.00,0.00,0.00,0.00,"missing",""
02/09/2012 00:00:00,02/09/2012,0.00,0.00,0.00,0.00,"missing",""
03/09/2012 12:00:00,03/09/2012,30.00,26.50,75.90,75.90,"nc",""
04/09/2012 12:00:00,04/09/2012,29.00,26.50,82.20,82.20,"nc",""
05/09/2012 12:00:00,05/09/2012,29.00,27.00,85.60,85.60,"nc",""
06/09/2012 12:00:00,06/09/2012,32.00,27.00,67.80,67.80,"nc",""
07/09/2012 12:00:00,07/09/2012,27.50,26.00,88.80,88.80,"nc",""
08/09/2012 00:00:00,08/09/2012,0.00,0.00,0.00,0.00,"missing",""
09/09/2012 00:00:00,09/09/2012,0.00,0.00,0.00,0.00,"missing",""
10/09/2012 12:00:00,10/09/2012,23.00,23.00,100.00,100.00,"nc",""
11/09/2012 12:00:00,11/09/2012,0.00,0.00,0.00,0.00,"nc",""
12/09/2012 12:00:00,12/09/2012,31.00,28.00,79.60,79.60,"nc",""
13/09/2012 00:00:00,13/09/2012,0.00,0.00,0.00,0.00,"missing",""
14/09/2012 00:00:00,14/09/2012,0.00,0.00,0.00,0.00,"missing",""
15/09/2012 00:00:00,15/09/2012,0.00,0.00,0.00,0.00,"missing",""
16/09/2012 00:00:00,16/09/2012,0.00,0.00,0.00,0.00,"missing",""
17/09/2012 12:00:00,17/09/2012,27.50,26.00,88.80,88.80,"nc",""
18/09/2012 12:00:00,18/09/2012,25.50,25.00,96.00,96.00,"nc",""
19/09/2012 00:00:00,19/09/2012,0.00,0.00,0.00,0.00,"missing",""
20/09/2012 12:00:00,20/09/2012,28.00,27.00,92.50,92.50,"nc",""
21/09/2012 12:00:00,21/09/2012,25.00,25.00,100.00,100.00,"nc",""
22/09/2012 00:00:00,22/09/2012,0.00,0.00,0.00,0.00,"missing",""
23/09/2012 00:00:00,23/09/2012,0.00,0.00,0.00,0.00,"missing",""
24/09/2012 12:00:00,24/09/2012,27.00,25.00,85.00,85.00,"nc",""
25/09/2012 12:00:00,25/09/2012,28.50,26.50,85.40,85.40,"nc",""
26/09/2012 00:00:00,26/09/2012,0.00,0.00,0.00,0.00,"missing",""
27/09/2012 12:00:00,27/09/2012,32.50,28.00,71.00,71.00,"nc",""
28/09/2012 12:00:00,28/09/2012,29.00,26.00,78.80,78.80,"nc",""
29/09/2012 00:00:00,29/09/2012,0.00,0.00,0.00,0.00,"missing",""
30/09/2012 00:00:00,30/09/2012,0.00,0.00,0.00,0.00,"missing",""
01/10/2012 12:00:00,01/10/2012,31.50,28.00,76.60,76.60,"nc",""
02/10/2012 12:00:00,02/10/2012,25.50,24.50,92.10,92.10,"nc",""
03/10/2012 12:00:00,03/10/2012,28.00,26.00,85.30,85.30,"nc",""
04/10/2012 12:00:00,04/10/2012,27.50,25.50,85.20,85.20,"nc",""
05/10/2012 12:00:00,05/10/2012,24.00,24.00,100.00,100.00,"nc",""
06/10/2012 00:00:00,06/10/2012,0.00,0.00,0.00,0.00,"missing",""
07/10/2012 00:00:00,07/10/2012,0.00,0.00,0.00,0.00,"missing",""
08/10/2012 12:00:00,08/10/2012,30.00,27.00,79.20,79.20,"nc",""
09/10/2012 00:00:00,09/10/2012,0.00,0.00,0.00,0.00,"missing",""
10/10/2012 12:00:00,10/10/2012,28.00,26.00,85.30,85.30,"nc",""
11/10/2012 12:00:00,11/10/2012,29.50,27.00,82.30,82.30,"nc",""
12/10/2012 12:00:00,12/10/2012,30.50,27.50,79.40,79.40,"nc",""
13/10/2012 00:00:00,13/10/2012,0.00,0.00,0.00,0.00,"missing",""
14/10/2012 00:00:00,14/10/2012,0.00,0.00,0.00,0.00,"missing",""
15/10/2012 12:00:00,15/10/2012,27.00,25.50,88.70,88.70,"nc",""
16/10/2012 12:00:00,16/10/2012,28.00,27.00,92.50,92.50,"nc",""
17/10/2012 12:00:00,17/10/2012,27.50,26.50,92.40,92.40,"nc",""
18/10/2012 12:00:00,18/10/2012,29.50,26.50,79.00,79.00,"nc",""
19/10/2012 00:00:00,19/10/2012,0.00,0.00,0.00,0.00,"missing",""
20/10/2012 00:00:00,20/10/2012,0.00,0.00,0.00,0.00,"missing",""
21/10/2012 00:00:00,21/10/2012,0.00,0.00,0.00,0.00,"missing",""
22/10/2012 12:00:00,22/10/2012,31.50,27.00,70.50,70.50,"nc",""
23/10/2012 12:00:00,23/10/2012,28.00,25.50,81.80,81.80,"nc",""
24/10/2012 12:00:00,24/10/2012,0.00,0.00,0.00,0.00,"nc",""
25/10/2012 12:00:00,25/10/2012,28.00,26.00,85.30,85.30,"nc",""
26/10/2012 12:00:00,26/10/2012,31.00,26.00,67.20,67.20,"nc",""
27/10/2012 00:00:00,27/10/2012,0.00,0.00,0.00,0.00,"missing",""
28/10/2012 00:00:00,28/10/2012,0.00,0.00,0.00,0.00,"missing",""
29/10/2012 12:00:00,29/10/2012,26.00,24.00,84.70,84.70,"nc",""
30/10/2012 12:00:00,30/10/2012,27.50,26.00,88.80,88.80,"nc",""
31/10/2012 00:00:00,31/10/2012,0.00,0.00,0.00,0.00,"missing",""
01/11/2012 12:00:00,01/11/2012,26.00,25.00,92.20,92.20,"nc",""
02/11/2012 12:00:00,02/11/2012,30.50,26.50,73.00,73.00,"nc",""
03/11/2012 00:00:00,03/11/2012,0.00,0.00,0.00,0.00,"missing",""
04/11/2012 00:00:00,04/11/2012,0.00,0.00,0.00,0.00,"missing",""
05/11/2012 00:00:00,05/11/2012,0.00,0.00,0.00,0.00,"missing",""
06/11/2012 12:00:00,06/11/2012,25.00,25.00,100.00,100.00,"nc",""
07/11/2012 12:00:00,07/11/2012,26.00,25.00,92.20,92.20,"nc",""
08/11/2012 12:00:00,08/11/2012,25.50,24.50,92.10,92.10,"nc",""
09/11/2012 12:00:00,09/11/2012,25.00,25.00,100.00,100.00,"nc",""
10/11/2012 00:00:00,10/11/2012,0.00,0.00,0.00,0.00,"missing",""
11/11/2012 00:00:00,11/11/2012,0.00,0.00,0.00,0.00,"missing",""
12/11/2012 12:00:00,12/11/2012,27.00,26.00,92.40,92.40,"nc",""
13/11/2012 12:00:00,13/11/2012,0.00,0.00,0.00,0.00,"nc",""
14/11/2012 12:00:00,14/11/2012,28.50,26.00,82.00,82.00,"nc",""
15/11/2012 00:00:00,15/11/2012,0.00,0.00,0.00,0.00,"missing",""
16/11/2012 00:00:00,16/11/2012,0.00,0.00,0.00,0.00,"missing",""
17/11/2012 00:00:00,17/11/2012,0.00,0.00,0.00,0.00,"missing",""
18/11/2012 00:00:00,18/11/2012,0.00,0.00,0.00,0.00,"missing",""
19/11/2012 12:00:00,19/11/2012,27.00,26.00,92.40,92.40,"nc",""
20/11/2012 12:00:00,20/11/2012,25.00,25.00,100.00,100.00,"nc",""
21/11/2012 00:00:00,21/11/2012,0.00,0.00,0.00,0.00,"missing",""
22/11/2012 12:00:00,22/11/2012,25.00,25.00,100.00,100.00,"nc",""
23/11/2012 12:00:00,23/11/2012,26.00,25.00,92.20,92.20,"nc",""
24/11/2012 00:00:00,24/11/2012,0.00,0.00,0.00,0.00,"missing",""
25/11/2012 00:00:00,25/11/2012,0.00,0.00,0.00,0.00,"missing",""
26/11/2012 00:00:00,26/11/2012,0.00,0.00,0.00,0.00,"missing",""
27/11/2012 12:00:00,27/11/2012,28.00,27.00,92.50,92.50,"nc",""
28/11/2012 12:00:00,28/11/2012,28.00,27.00,92.50,92.50,"nc",""
29/11/2012 00:00:00,29/11/2012,0.00,0.00,0.00,0.00,"missing",""
30/11/2012 12:00:00,30/11/2012,27.00,26.00,92.40,92.40,"nc",""
01/12/2012 00:00:00,01/12/2012,0.00,0.00,0.00,0.00,"missing",""
02/12/2012 00:00:00,02/12/2012,0.00,0.00,0.00,0.00,"missing",""
03/12/2012 12:00:00,03/12/2012,27.00,26.00,92.40,92.40,"nc",""
04/12/2012 12:00:00,04/12/2012,0.00,0.00,0.00,0.00,"nc",""
05/12/2012 00:00:00,05/12/2012,0.00,0.00,0.00,0.00,"missing",""
06/12/2012 12:00:00,06/12/2012,28.00,25.00,78.40,78.40,"nc",""
07/12/2012 12:00:00,07/12/2012,28.00,25.00,78.40,78.40,"nc",""
08/12/2012 00:00:00,08/12/2012,0.00,0.00,0.00,0.00,"missing",""
09/12/2012 00:00:00,09/12/2012,0.00,0.00,0.00,0.00,"missing",""
10/12/2012 12:00:00,10/12/2012,29.00,26.50,82.20,82.20,"nc",""
11/12/2012 12:00:00,11/12/2012,30.00,28.00,85.90,85.90,"nc",""
12/12/2012 12:00:00,12/12/2012,31.00,27.50,76.40,76.40,"nc",""
13/12/2012 12:00:00,13/12/2012,29.00,26.00,78.80,78.80,"nc",""
14/12/2012 12:00:00,14/12/2012,24.00,24.00,100.00,100.00,"nc",""
15/12/2012 00:00:00,15/12/2012,0.00,0.00,0.00,0.00,"missing",""
16/12/2012 00:00:00,16/12/2012,0.00,0.00,0.00,0.00,"missing",""
17/12/2012 12:00:00,17/12/2012,28.00,25.50,81.80,81.80,"nc",""
18/12/2012 12:00:00,18/12/2012,0.00,0.00,0.00,0.00,"nc",""
19/12/2012 00:00:00,19/12/2012,0.00,0.00,0.00,0.00,"missing",""
20/12/2012 12:00:00,20/12/2012,25.00,25.00,100.00,100.00,"nc",""
21/12/2012 12:00:00,21/12/2012,25.00,25.00,100.00,100.00,"nc",""
22/12/2012 00:00:00,22/12/2012,0.00,0.00,0.00,0.00,"missing",""
23/12/2012 00:00:00,23/12/2012,0.00,0.00,0.00,0.00,"missing",""
24/12/2012 00:00:00,24/12/2012,0.00,0.00,0.00,0.00,"missing",""
25/12/2012 00:00:00,25/12/2012,0.00,0.00,0.00,0.00,"missing",""
