datetime,date,atmx,raw,chk_note,chk_fail
20/09/2005 12:00:00,20/09/2005,27.7800,27.7800,"nc",""
21/09/2005 12:00:00,21/09/2005,31.9400,31.9400,"nc",""
22/09/2005 12:00:00,22/09/2005,31.2800,31.2800,"nc",""
23/09/2005 12:00:00,23/09/2005,32.2200,32.2200,"nc",""
26/09/2005 12:00:00,26/09/2005,31.6700,31.6700,"nc",""
27/09/2005 12:00:00,27/09/2005,31.6700,31.6700,"nc",""
28/09/2005 12:00:00,28/09/2005,31.6700,31.6700,"nc",""
29/09/2005 12:00:00,29/09/2005,27.5000,27.5000,"nc",""
30/09/2005 12:00:00,30/09/2005,31.1100,31.1100,"nc",""
03/10/2005 12:00:00,03/10/2005,31.9400,31.9400,"nc",""
04/10/2005 12:00:00,04/10/2005,31.3900,31.3900,"nc",""
05/10/2005 12:00:00,05/10/2005,32.2200,32.2200,"nc",""
06/10/2005 12:00:00,06/10/2005,32.7800,32.7800,"nc",""
07/10/2005 12:00:00,07/10/2005,32.2200,32.2200,"nc",""
10/10/2005 12:00:00,10/10/2005,31.1100,31.1100,"nc",""
11/10/2005 12:00:00,11/10/2005,31.9400,31.9400,"nc",""
12/10/2005 12:00:00,12/10/2005,32.2200,32.2200,"nc",""
13/10/2005 12:00:00,13/10/2005,32.5000,32.5000,"nc",""
14/10/2005 12:00:00,14/10/2005,30.2800,30.2800,"nc",""
17/10/2005 12:00:00,17/10/2005,32.2200,32.2200,"nc",""
19/10/2005 12:00:00,19/10/2005,32.1100,32.1100,"nc",""
20/10/2005 12:00:00,20/10/2005,30.8300,30.8300,"nc",""
21/10/2005 12:00:00,21/10/2005,32.2200,32.2200,"nc",""
24/10/2005 12:00:00,24/10/2005,31.9400,31.9400,"nc",""
25/10/2005 12:00:00,25/10/2005,31.9400,31.9400,"nc",""
26/10/2005 12:00:00,26/10/2005,26.6700,26.6700,"nc",""
27/10/2005 12:00:00,27/10/2005,28.3300,28.3300,"nc",""
28/10/2005 12:00:00,28/10/2005,30.2800,30.2800,"nc",""
31/10/2005 12:00:00,31/10/2005,31.3900,31.3900,"nc",""
01/11/2005 12:00:00,01/11/2005,32.5000,32.5000,"nc",""
02/11/2005 12:00:00,02/11/2005,30.2800,30.2800,"nc",""
04/11/2005 12:00:00,04/11/2005,29.7200,29.7200,"nc",""
07/11/2005 12:00:00,07/11/2005,30.2800,30.2800,"nc",""
08/11/2005 12:00:00,08/11/2005,28.0600,28.0600,"nc",""
09/11/2005 12:00:00,09/11/2005,30.2800,30.2800,"nc",""
11/11/2005 12:00:00,11/11/2005,29.7200,29.7200,"nc",""
14/11/2005 12:00:00,14/11/2005,29.7200,29.7200,"nc",""
15/11/2005 12:00:00,15/11/2005,29.4400,29.4400,"nc",""
16/11/2005 12:00:00,16/11/2005,26.9400,26.9400,"nc",""
17/11/2005 12:00:00,17/11/2005,30.5600,30.5600,"nc",""
18/11/2005 12:00:00,18/11/2005,30.8300,30.8300,"nc",""
21/11/2005 12:00:00,21/11/2005,31.1100,31.1100,"nc",""
22/11/2005 12:00:00,22/11/2005,30.0000,30.0000,"nc",""
23/11/2005 12:00:00,23/11/2005,26.9400,26.9400,"nc",""
24/11/2005 12:00:00,24/11/2005,26.3900,26.3900,"nc",""
25/11/2005 12:00:00,25/11/2005,26.1100,26.1100,"nc",""
29/11/2005 12:00:00,29/11/2005,29.7200,29.7200,"nc",""
30/11/2005 12:00:00,30/11/2005,29.1700,29.1700,"nc",""
01/12/2005 12:00:00,01/12/2005,30.8300,30.8300,"nc",""
02/12/2005 12:00:00,02/12/2005,30.2800,30.2800,"nc",""
05/12/2005 12:00:00,05/12/2005,30.8300,30.8300,"nc",""
06/12/2005 12:00:00,06/12/2005,30.0000,30.0000,"nc",""
07/12/2005 12:00:00,07/12/2005,29.4400,29.4400,"nc",""
09/12/2005 12:00:00,09/12/2005,30.8300,30.8300,"nc",""
12/12/2005 12:00:00,12/12/2005,31.1100,31.1100,"nc",""
13/12/2005 12:00:00,13/12/2005,28.6100,28.6100,"nc",""
14/12/2005 12:00:00,14/12/2005,29.4400,29.4400,"nc",""
15/12/2005 12:00:00,15/12/2005,30.5600,30.5600,"nc",""
16/12/2005 12:00:00,16/12/2005,31.3900,31.3900,"nc",""
19/12/2005 12:00:00,19/12/2005,30.8300,30.8300,"nc",""
20/12/2005 12:00:00,20/12/2005,30.5600,30.5600,"nc",""
22/12/2005 12:00:00,22/12/2005,30.7200,30.7200,"nc",""
23/12/2005 12:00:00,23/12/2005,31.3900,31.3900,"nc",""
27/12/2005 12:00:00,27/12/2005,30.0000,30.0000,"nc",""
28/12/2005 12:00:00,28/12/2005,30.2800,30.2800,"nc",""
29/12/2005 12:00:00,29/12/2005,29.7200,29.7200,"nc",""
03/01/2006 12:00:00,03/01/2006,28.8900,28.8900,"nc",""
04/01/2006 12:00:00,04/01/2006,30.5600,30.5600,"nc",""
05/01/2006 12:00:00,05/01/2006,29.8900,29.8900,"nc",""
06/01/2006 12:00:00,06/01/2006,30.8300,30.8300,"nc",""
10/01/2006 12:00:00,10/01/2006,29.7200,29.7200,"nc",""
11/01/2006 12:00:00,11/01/2006,30.2800,30.2800,"nc",""
12/01/2006 12:00:00,12/01/2006,30.5600,30.5600,"nc",""
13/01/2006 12:00:00,13/01/2006,30.5600,30.5600,"nc",""
16/01/2006 12:00:00,16/01/2006,31.3900,31.3900,"nc",""
17/01/2006 12:00:00,17/01/2006,31.9400,31.9400,"nc",""
18/01/2006 12:00:00,18/01/2006,31.1100,31.1100,"nc",""
19/01/2006 12:00:00,19/01/2006,31.1100,31.1100,"nc",""
20/01/2006 12:00:00,20/01/2006,30.8300,30.8300,"nc",""
23/01/2006 12:00:00,23/01/2006,31.6700,31.6700,"nc",""
24/01/2006 12:00:00,24/01/2006,30.5600,30.5600,"nc",""
25/01/2006 12:00:00,25/01/2006,31.6700,31.6700,"nc",""
26/01/2006 12:00:00,26/01/2006,31.3900,31.3900,"nc",""
27/01/2006 12:00:00,27/01/2006,30.5600,30.5600,"nc",""
30/01/2006 12:00:00,30/01/2006,31.3900,31.3900,"nc",""
31/01/2006 12:00:00,31/01/2006,30.5600,30.5600,"nc",""
01/02/2006 12:00:00,01/02/2006,31.3900,31.3900,"nc",""
02/02/2006 12:00:00,02/02/2006,30.2800,30.2800,"nc",""
03/02/2006 12:00:00,03/02/2006,30.2800,30.2800,"nc",""
06/02/2006 12:00:00,06/02/2006,30.5600,30.5600,"nc",""
07/02/2006 12:00:00,07/02/2006,31.1100,31.1100,"nc",""
08/02/2006 12:00:00,08/02/2006,31.3900,31.3900,"nc",""
09/02/2006 12:00:00,09/02/2006,30.5600,30.5600,"nc",""
10/02/2006 12:00:00,10/02/2006,30.8300,30.8300,"nc",""
13/02/2006 12:00:00,13/02/2006,30.8300,30.8300,"nc",""
14/02/2006 12:00:00,14/02/2006,30.5600,30.5600,"nc",""
15/02/2006 12:00:00,15/02/2006,30.2800,30.2800,"nc",""
16/02/2006 12:00:00,16/02/2006,31.3900,31.3900,"nc",""
17/02/2006 12:00:00,17/02/2006,31.3900,31.3900,"nc",""
20/02/2006 12:00:00,20/02/2006,31.9400,31.9400,"nc",""
21/02/2006 12:00:00,21/02/2006,30.8300,30.8300,"nc",""
22/02/2006 12:00:00,22/02/2006,31.1100,31.1100,"nc",""
23/02/2006 12:00:00,23/02/2006,31.3900,31.3900,"nc",""
24/02/2006 12:00:00,24/02/2006,32.2200,32.2200,"nc",""
27/02/2006 12:00:00,27/02/2006,31.5000,31.5000,"nc",""
01/03/2006 12:00:00,01/03/2006,31.6700,31.6700,"nc",""
02/03/2006 12:00:00,02/03/2006,31.1100,31.1100,"nc",""
03/03/2006 12:00:00,03/03/2006,31.6700,31.6700,"nc",""
07/03/2006 12:00:00,07/03/2006,30.9400,30.9400,"nc",""
08/03/2006 12:00:00,08/03/2006,32.2200,32.2200,"nc",""
09/03/2006 12:00:00,09/03/2006,31.9400,31.9400,"nc",""
10/03/2006 12:00:00,10/03/2006,32.0600,32.0600,"nc",""
13/03/2006 12:00:00,13/03/2006,33.0600,33.0600,"nc",""
14/03/2006 12:00:00,14/03/2006,31.9400,31.9400,"nc",""
15/03/2006 12:00:00,15/03/2006,31.9400,31.9400,"nc",""
16/03/2006 12:00:00,16/03/2006,31.6700,31.6700,"nc",""
17/03/2006 12:00:00,17/03/2006,31.6700,31.6700,"nc",""
20/03/2006 12:00:00,20/03/2006,31.9400,31.9400,"nc",""
21/03/2006 12:00:00,21/03/2006,31.3900,31.3900,"nc",""
22/03/2006 12:00:00,22/03/2006,31.6700,31.6700,"nc",""
23/03/2006 12:00:00,23/03/2006,32.5000,32.5000,"nc",""
24/03/2006 12:00:00,24/03/2006,31.3900,31.3900,"nc",""
27/03/2006 12:00:00,27/03/2006,31.1100,31.1100,"nc",""
28/03/2006 12:00:00,28/03/2006,30.5600,30.5600,"nc",""
29/03/2006 12:00:00,29/03/2006,30.0000,30.0000,"nc",""
31/03/2006 12:00:00,31/03/2006,31.9400,31.9400,"nc",""
03/04/2006 12:00:00,03/04/2006,31.6700,31.6700,"nc",""
04/04/2006 12:00:00,04/04/2006,31.1100,31.1100,"nc",""
05/04/2006 12:00:00,05/04/2006,30.8300,30.8300,"nc",""
06/04/2006 12:00:00,06/04/2006,31.1100,31.1100,"nc",""
07/04/2006 12:00:00,07/04/2006,31.1100,31.1100,"nc",""
10/04/2006 12:00:00,10/04/2006,31.3900,31.3900,"nc",""
11/04/2006 12:00:00,11/04/2006,30.8300,30.8300,"nc",""
12/04/2006 12:00:00,12/04/2006,31.1100,31.1100,"nc",""
13/04/2006 12:00:00,13/04/2006,31.1100,31.1100,"nc",""
17/04/2006 12:00:00,17/04/2006,31.3900,31.3900,"nc",""
18/04/2006 12:00:00,18/04/2006,31.9400,31.9400,"nc",""
19/04/2006 12:00:00,19/04/2006,30.2800,30.2800,"nc",""
21/04/2006 12:00:00,21/04/2006,33.6100,33.6100,"nc",""
24/04/2006 12:00:00,24/04/2006,33.6100,33.6100,"nc",""
25/04/2006 12:00:00,25/04/2006,27.7800,27.7800,"nc",""
26/04/2006 12:00:00,26/04/2006,28.0600,28.0600,"nc",""
27/04/2006 12:00:00,27/04/2006,30.2800,30.2800,"nc",""
28/04/2006 12:00:00,28/04/2006,31.9400,31.9400,"nc",""
02/05/2006 12:00:00,02/05/2006,32.5000,32.5000,"nc",""
03/05/2006 12:00:00,03/05/2006,31.4000,31.4000,"nc",""
04/05/2006 12:00:00,04/05/2006,31.9000,31.9000,"nc",""
05/05/2006 12:00:00,05/05/2006,30.6000,30.6000,"nc",""
08/05/2006 12:00:00,08/05/2006,30.6000,30.6000,"nc",""
09/05/2006 12:00:00,09/05/2006,30.3000,30.3000,"nc",""
10/05/2006 12:00:00,10/05/2006,32.5000,32.5000,"nc",""
11/05/2006 12:00:00,11/05/2006,32.2000,32.2000,"nc",""
12/05/2006 12:00:00,12/05/2006,33.1000,33.1000,"nc",""
15/05/2006 12:00:00,15/05/2006,33.1000,33.1000,"nc",""
16/05/2006 12:00:00,16/05/2006,31.7000,31.7000,"nc",""
17/05/2006 12:00:00,17/05/2006,29.7000,29.7000,"nc",""
18/05/2006 12:00:00,18/05/2006,30.0000,30.0000,"nc",""
19/05/2006 12:00:00,19/05/2006,32.5000,32.5000,"nc",""
22/05/2006 12:00:00,22/05/2006,30.8000,30.8000,"nc",""
23/05/2006 12:00:00,23/05/2006,31.9000,31.9000,"nc",""
24/05/2006 12:00:00,24/05/2006,30.6000,30.6000,"nc",""
25/05/2006 12:00:00,25/05/2006,31.9000,31.9000,"nc",""
26/05/2006 12:00:00,26/05/2006,32.2000,32.2000,"nc",""
29/05/2006 12:00:00,29/05/2006,29.2000,29.2000,"nc",""
30/05/2006 12:00:00,30/05/2006,27.5000,27.5000,"nc",""
31/05/2006 12:00:00,31/05/2006,29.4000,29.4000,"nc",""
01/06/2006 12:00:00,01/06/2006,30.8000,30.8000,"nc",""
02/06/2006 12:00:00,02/06/2006,29.7000,29.7000,"nc",""
05/06/2006 12:00:00,05/06/2006,32.5000,32.5000,"nc",""
06/06/2006 12:00:00,06/06/2006,29.7000,29.7000,"nc",""
07/06/2006 12:00:00,07/06/2006,32.2000,32.2000,"nc",""
09/06/2006 12:00:00,09/06/2006,32.2000,32.2000,"nc",""
12/06/2006 12:00:00,12/06/2006,32.8000,32.8000,"nc",""
13/06/2006 12:00:00,13/06/2006,31.9000,31.9000,"nc",""
14/06/2006 12:00:00,14/06/2006,30.0000,30.0000,"nc",""
16/06/2006 12:00:00,16/06/2006,30.6000,30.6000,"nc",""
19/06/2006 12:00:00,19/06/2006,31.7000,31.7000,"nc",""
20/06/2006 12:00:00,20/06/2006,30.6000,30.6000,"nc",""
21/06/2006 12:00:00,21/06/2006,30.6000,30.6000,"nc",""
22/06/2006 12:00:00,22/06/2006,29.2000,29.2000,"nc",""
23/06/2006 12:00:00,23/06/2006,31.1000,31.1000,"nc",""
26/06/2006 12:00:00,26/06/2006,32.5000,32.5000,"nc",""
27/06/2006 12:00:00,27/06/2006,31.1000,31.1000,"nc",""
28/06/2006 12:00:00,28/06/2006,30.3000,30.3000,"nc",""
29/06/2006 12:00:00,29/06/2006,32.5000,32.5000,"nc",""
30/06/2006 12:00:00,30/06/2006,32.8000,32.8000,"nc",""
03/07/2006 12:00:00,03/07/2006,34.2000,34.2000,"nc",""
04/07/2006 12:00:00,04/07/2006,33.1000,33.1000,"nc",""
05/07/2006 12:00:00,05/07/2006,32.5000,32.5000,"nc",""
06/07/2006 12:00:00,06/07/2006,29.7000,29.7000,"nc",""
07/07/2006 12:00:00,07/07/2006,31.9000,31.9000,"nc",""
10/07/2006 12:00:00,10/07/2006,31.7000,31.7000,"nc",""
11/07/2006 12:00:00,11/07/2006,31.1000,31.1000,"nc",""
12/07/2006 12:00:00,12/07/2006,31.4000,31.4000,"nc",""
14/07/2006 12:00:00,14/07/2006,33.6000,33.6000,"nc",""
17/07/2006 12:00:00,17/07/2006,32.2000,32.2000,"nc",""
18/07/2006 12:00:00,18/07/2006,30.3000,30.3000,"nc",""
20/07/2006 12:00:00,20/07/2006,32.5000,32.5000,"nc",""
21/07/2006 12:00:00,21/07/2006,31.7000,31.7000,"nc",""
24/07/2006 12:00:00,24/07/2006,31.9000,31.9000,"nc",""
25/07/2006 12:00:00,25/07/2006,30.8000,30.8000,"nc",""
26/07/2006 12:00:00,26/07/2006,31.4000,31.4000,"nc",""
27/07/2006 12:00:00,27/07/2006,30.0000,30.0000,"nc",""
28/07/2006 12:00:00,28/07/2006,27.8000,27.8000,"nc",""
31/07/2006 12:00:00,31/07/2006,31.9000,31.9000,"nc",""
01/08/2006 12:00:00,01/08/2006,32.2000,32.2000,"nc",""
02/08/2006 12:00:00,02/08/2006,32.5000,32.5000,"nc",""
03/08/2006 12:00:00,03/08/2006,27.8000,27.8000,"nc",""
07/08/2006 12:00:00,07/08/2006,32.5000,32.5000,"nc",""
08/08/2006 12:00:00,08/08/2006,32.5000,32.5000,"nc",""
09/08/2006 12:00:00,09/08/2006,30.0000,30.0000,"nc",""
10/08/2006 12:00:00,10/08/2006,27.8000,27.8000,"nc",""
14/08/2006 12:00:00,14/08/2006,31.7000,31.7000,"nc",""
15/08/2006 12:00:00,15/08/2006,33.1000,33.1000,"nc",""
16/08/2006 12:00:00,16/08/2006,31.9000,31.9000,"nc",""
17/08/2006 12:00:00,17/08/2006,30.6000,30.6000,"nc",""
18/08/2006 12:00:00,18/08/2006,30.8000,30.8000,"nc",""
21/08/2006 12:00:00,21/08/2006,32.2000,32.2000,"nc",""
22/08/2006 12:00:00,22/08/2006,30.0000,30.0000,"nc",""
23/08/2006 12:00:00,23/08/2006,31.1000,31.1000,"nc",""
25/08/2006 12:00:00,25/08/2006,32.2000,32.2000,"nc",""
28/08/2006 12:00:00,28/08/2006,31.3000,31.3000,"nc",""
29/08/2006 12:00:00,29/08/2006,32.2000,32.2000,"nc",""
31/08/2006 12:00:00,31/08/2006,31.9000,31.9000,"nc",""
01/09/2006 12:00:00,01/09/2006,31.7000,31.7000,"nc",""
04/09/2006 12:00:00,04/09/2006,31.1000,31.1000,"nc",""
05/09/2006 12:00:00,05/09/2006,31.1000,31.1000,"nc",""
06/09/2006 12:00:00,06/09/2006,31.4000,31.4000,"nc",""
08/09/2006 12:00:00,08/09/2006,30.6000,30.6000,"nc",""
11/09/2006 12:00:00,11/09/2006,31.7000,31.7000,"nc",""
12/09/2006 12:00:00,12/09/2006,31.4000,31.4000,"nc",""
13/09/2006 12:00:00,13/09/2006,28.1000,28.1000,"nc",""
14/09/2006 12:00:00,14/09/2006,29.2000,29.2000,"nc",""
15/09/2006 12:00:00,15/09/2006,28.9000,28.9000,"nc",""
18/09/2006 12:00:00,18/09/2006,31.1000,31.1000,"nc",""
19/09/2006 12:00:00,19/09/2006,30.6000,30.6000,"nc",""
20/09/2006 12:00:00,20/09/2006,32.2000,32.2000,"nc",""
22/09/2006 12:00:00,22/09/2006,32.2000,32.2000,"nc",""
25/09/2006 12:00:00,25/09/2006,31.9000,31.9000,"nc",""
26/09/2006 12:00:00,26/09/2006,29.4000,29.4000,"nc",""
27/09/2006 12:00:00,27/09/2006,31.1000,31.1000,"nc",""
28/09/2006 12:00:00,28/09/2006,32.2000,32.2000,"nc",""
29/09/2006 12:00:00,29/09/2006,31.9000,31.9000,"nc",""
02/10/2006 12:00:00,02/10/2006,31.1000,31.1000,"nc",""
03/10/2006 12:00:00,03/10/2006,31.1000,31.1000,"nc",""
04/10/2006 12:00:00,04/10/2006,27.8000,27.8000,"nc",""
06/10/2006 12:00:00,06/10/2006,30.3000,30.3000,"nc",""
09/10/2006 12:00:00,09/10/2006,28.9000,28.9000,"nc",""
10/10/2006 12:00:00,10/10/2006,32.5000,32.5000,"nc",""
11/10/2006 12:00:00,11/10/2006,30.8000,30.8000,"nc",""
12/10/2006 12:00:00,12/10/2006,30.3000,30.3000,"nc",""
13/10/2006 12:00:00,13/10/2006,31.4000,31.4000,"nc",""
16/10/2006 12:00:00,16/10/2006,30.6000,30.6000,"nc",""
17/10/2006 12:00:00,17/10/2006,31.4000,31.4000,"nc",""
18/10/2006 12:00:00,18/10/2006,31.1000,31.1000,"nc",""
20/10/2006 12:00:00,20/10/2006,30.8000,30.8000,"nc",""
23/10/2006 12:00:00,23/10/2006,32.2000,32.2000,"nc",""
24/10/2006 12:00:00,24/10/2006,31.7000,31.7000,"nc",""
25/10/2006 12:00:00,25/10/2006,29.2000,29.2000,"nc",""
26/10/2006 12:00:00,26/10/2006,30.8000,30.8000,"nc",""
27/10/2006 12:00:00,27/10/2006,29.7000,29.7000,"nc",""
30/10/2006 12:00:00,30/10/2006,31.4000,31.4000,"nc",""
31/10/2006 12:00:00,31/10/2006,30.6000,30.6000,"nc",""
01/11/2006 12:00:00,01/11/2006,28.9000,28.9000,"nc",""
02/11/2006 12:00:00,02/11/2006,31.9000,31.9000,"nc",""
07/11/2006 12:00:00,07/11/2006,32.5000,32.5000,"nc",""
08/11/2006 12:00:00,08/11/2006,30.0000,30.0000,"nc",""
09/11/2006 12:00:00,09/11/2006,28.3000,28.3000,"nc",""
13/11/2006 12:00:00,13/11/2006,30.6000,30.6000,"nc",""
14/11/2006 12:00:00,14/11/2006,27.8000,27.8000,"nc",""
15/11/2006 12:00:00,15/11/2006,30.6000,30.6000,"nc",""
16/11/2006 12:00:00,16/11/2006,26.7000,26.7000,"nc",""
17/11/2006 12:00:00,17/11/2006,30.0000,30.0000,"nc",""
20/11/2006 12:00:00,20/11/2006,30.6000,30.6000,"nc",""
21/11/2006 12:00:00,21/11/2006,30.3000,30.3000,"nc",""
22/11/2006 12:00:00,22/11/2006,25.3000,25.3000,"nc",""
23/11/2006 12:00:00,23/11/2006,25.6000,25.6000,"nc",""
24/11/2006 12:00:00,24/11/2006,26.9000,26.9000,"nc",""
27/11/2006 12:00:00,27/11/2006,29.2000,29.2000,"nc",""
29/11/2006 12:00:00,29/11/2006,30.3000,30.3000,"nc",""
01/12/2006 12:00:00,01/12/2006,30.6000,30.6000,"nc",""
04/12/2006 12:00:00,04/12/2006,31.7000,31.7000,"nc",""
05/12/2006 12:00:00,05/12/2006,30.3000,30.3000,"nc",""
06/12/2006 12:00:00,06/12/2006,30.8000,30.8000,"nc",""
07/12/2006 12:00:00,07/12/2006,30.6000,30.6000,"nc",""
11/12/2006 12:00:00,11/12/2006,30.6000,30.6000,"nc",""
12/12/2006 12:00:00,12/12/2006,29.2000,29.2000,"nc",""
13/12/2006 12:00:00,13/12/2006,30.0000,30.0000,"nc",""
14/12/2006 12:00:00,14/12/2006,30.0000,30.0000,"nc",""
15/12/2006 12:00:00,15/12/2006,30.3000,30.3000,"nc",""
18/12/2006 12:00:00,18/12/2006,30.8000,30.8000,"nc",""
19/12/2006 12:00:00,19/12/2006,31.1000,31.1000,"nc",""
20/12/2006 12:00:00,20/12/2006,30.6000,30.6000,"nc",""
21/12/2006 12:00:00,21/12/2006,29.4000,29.4000,"nc",""
22/12/2006 12:00:00,22/12/2006,29.7000,29.7000,"nc",""
26/12/2006 12:00:00,26/12/2006,30.6000,30.6000,"nc",""
28/12/2006 12:00:00,28/12/2006,30.6000,30.6000,"nc",""
03/01/2007 12:00:00,03/01/2007,31.4000,31.4000,"nc",""
04/01/2007 12:00:00,04/01/2007,30.8000,30.8000,"nc",""
05/01/2007 12:00:00,05/01/2007,31.9000,31.9000,"nc",""
08/01/2007 12:00:00,08/01/2007,31.1000,31.1000,"nc",""
10/01/2007 12:00:00,10/01/2007,30.8000,30.8000,"nc",""
12/01/2007 12:00:00,12/01/2007,30.8000,30.8000,"nc",""
15/01/2007 12:00:00,15/01/2007,31.1000,31.1000,"nc",""
16/01/2007 12:00:00,16/01/2007,30.6000,30.6000,"nc",""
18/01/2007 12:00:00,18/01/2007,31.1000,31.1000,"nc",""
19/01/2007 12:00:00,19/01/2007,30.8000,30.8000,"nc",""
22/01/2007 12:00:00,22/01/2007,30.8000,30.8000,"nc",""
25/01/2007 12:00:00,25/01/2007,31.1000,31.1000,"nc",""
26/01/2007 12:00:00,26/01/2007,31.1000,31.1000,"nc",""
29/01/2007 12:00:00,29/01/2007,31.4000,31.4000,"nc",""
31/01/2007 12:00:00,31/01/2007,31.1000,31.1000,"nc",""
02/02/2007 12:00:00,02/02/2007,30.8000,30.8000,"nc",""
05/02/2007 12:00:00,05/02/2007,30.8000,30.8000,"nc",""
06/02/2007 12:00:00,06/02/2007,31.4000,31.4000,"nc",""
07/02/2007 12:00:00,07/02/2007,30.6000,30.6000,"nc",""
08/02/2007 12:00:00,08/02/2007,30.6000,30.6000,"nc",""
09/02/2007 12:00:00,09/02/2007,29.7000,29.7000,"nc",""
12/02/2007 12:00:00,12/02/2007,31.1000,31.1000,"nc",""
13/02/2007 12:00:00,13/02/2007,30.8000,30.8000,"nc",""
14/02/2007 12:00:00,14/02/2007,31.1000,31.1000,"nc",""
15/02/2007 12:00:00,15/02/2007,30.8000,30.8000,"nc",""
16/02/2007 12:00:00,16/02/2007,30.3000,30.3000,"nc",""
19/02/2007 12:00:00,19/02/2007,31.1000,31.1000,"nc",""
21/02/2007 12:00:00,21/02/2007,31.1000,31.1000,"nc",""
22/02/2007 12:00:00,22/02/2007,30.8000,30.8000,"nc",""
23/02/2007 12:00:00,23/02/2007,31.1000,31.1000,"nc",""
26/02/2007 12:00:00,26/02/2007,31.4000,31.4000,"nc",""
27/02/2007 12:00:00,27/02/2007,30.6000,30.6000,"nc",""
28/02/2007 12:00:00,28/02/2007,32.8000,32.8000,"nc",""
02/03/2007 12:00:00,02/03/2007,31.9000,31.9000,"nc",""
05/03/2007 12:00:00,05/03/2007,31.7000,31.7000,"nc",""
06/03/2007 12:00:00,06/03/2007,30.8000,30.8000,"nc",""
07/03/2007 12:00:00,07/03/2007,30.6000,30.6000,"nc",""
08/03/2007 12:00:00,08/03/2007,31.4000,31.4000,"nc",""
09/03/2007 12:00:00,09/03/2007,31.4000,31.4000,"nc",""
12/03/2007 12:00:00,12/03/2007,32.2000,32.2000,"nc",""
13/03/2007 12:00:00,13/03/2007,31.9000,31.9000,"nc",""
15/03/2007 12:00:00,15/03/2007,31.4000,31.4000,"nc",""
16/03/2007 12:00:00,16/03/2007,31.9000,31.9000,"nc",""
19/03/2007 12:00:00,19/03/2007,31.4000,31.4000,"nc",""
20/03/2007 12:00:00,20/03/2007,31.7000,31.7000,"nc",""
21/03/2007 12:00:00,21/03/2007,31.1000,31.1000,"nc",""
23/03/2007 12:00:00,23/03/2007,31.4000,31.4000,"nc",""
27/03/2007 12:00:00,27/03/2007,32.2000,32.2000,"nc",""
28/03/2007 12:00:00,28/03/2007,30.8000,30.8000,"nc",""
29/03/2007 12:00:00,29/03/2007,31.7000,31.7000,"nc",""
30/03/2007 12:00:00,30/03/2007,32.5000,32.5000,"nc",""
02/04/2007 12:00:00,02/04/2007,32.8000,32.8000,"nc",""
03/04/2007 12:00:00,03/04/2007,32.2000,32.2000,"nc",""
04/04/2007 12:00:00,04/04/2007,28.6000,28.6000,"nc",""
05/04/2007 12:00:00,05/04/2007,27.5000,27.5000,"nc",""
09/04/2007 12:00:00,09/04/2007,31.9000,31.9000,"nc",""
10/04/2007 12:00:00,10/04/2007,28.1000,28.1000,"nc",""
11/04/2007 12:00:00,11/04/2007,31.7000,31.7000,"nc",""
12/04/2007 12:00:00,12/04/2007,31.9000,31.9000,"nc",""
13/04/2007 12:00:00,13/04/2007,33.9000,33.9000,"nc",""
16/04/2007 12:00:00,16/04/2007,32.5000,32.5000,"nc",""
17/04/2007 12:00:00,17/04/2007,31.9000,31.9000,"nc",""
18/04/2007 12:00:00,18/04/2007,31.7000,31.7000,"nc",""
20/04/2007 12:00:00,20/04/2007,32.5000,32.5000,"nc",""
23/04/2007 12:00:00,23/04/2007,32.5000,32.5000,"nc",""
24/04/2007 12:00:00,24/04/2007,31.9000,31.9000,"nc",""
25/04/2007 12:00:00,25/04/2007,26.4000,26.4000,"nc",""
26/04/2007 12:00:00,26/04/2007,27.8000,27.8000,"nc",""
27/04/2007 12:00:00,27/04/2007,28.3000,28.3000,"nc",""
03/05/2007 12:00:00,03/05/2007,32.8000,32.8000,"nc",""
09/05/2007 12:00:00,09/05/2007,31.7000,31.7000,"nc",""
10/05/2007 12:00:00,10/05/2007,25.6000,25.6000,"nc",""
14/05/2007 12:00:00,14/05/2007,31.7000,31.7000,"nc",""
15/05/2007 12:00:00,15/05/2007,32.5000,32.5000,"nc",""
16/05/2007 12:00:00,16/05/2007,31.9000,31.9000,"nc",""
18/05/2007 12:00:00,18/05/2007,30.8000,30.8000,"nc",""
21/05/2007 12:00:00,21/05/2007,31.7000,31.7000,"nc",""
22/05/2007 12:00:00,22/05/2007,30.3000,30.3000,"nc",""
23/05/2007 12:00:00,23/05/2007,27.2000,27.2000,"nc",""
24/05/2007 12:00:00,24/05/2007,31.7000,31.7000,"nc",""
25/05/2007 12:00:00,25/05/2007,31.4000,31.4000,"nc",""
28/05/2007 12:00:00,28/05/2007,32.2000,32.2000,"nc",""
29/05/2007 12:00:00,29/05/2007,32.5000,32.5000,"nc",""
01/06/2007 12:00:00,01/06/2007,32.8000,32.8000,"nc",""
04/06/2007 12:00:00,04/06/2007,31.7000,31.7000,"nc",""
05/06/2007 12:00:00,05/06/2007,32.2000,32.2000,"nc",""
06/06/2007 12:00:00,06/06/2007,32.8000,32.8000,"nc",""
07/06/2007 12:00:00,07/06/2007,31.4000,31.4000,"nc",""
08/06/2007 12:00:00,08/06/2007,31.9000,31.9000,"nc",""
11/06/2007 12:00:00,11/06/2007,30.3000,30.3000,"nc",""
12/06/2007 12:00:00,12/06/2007,31.7000,31.7000,"nc",""
